iteration,method,total_loss,query_loss,L_T,L_GY,L_G,L_S,L_SC,L_R,L_C,L_O,L_delta,L_specific_fit,L_within_domain_difference,L_path,L_regret,general_domain_accuracy_batch,specific_domain_accuracy_batch,mean_absolute_specific_residual,outer_gradient_norm,grl_strength,auxiliary_scale,source_validation_mae_cycles,source_validation_general_domain_accuracy,source_validation_specific_domain_accuracy,support_loss,inner_update_specific_encoder,inner_update_general_head
247,hybrid,0.5045556426048279,0.12788519263267517,0.12788519263267517,0.19705599546432495,1.7374248504638672,1.643612027168274,3.204085350036621,0.1722293347120285,0.155368834733963,0.1659226268529892,0.02794414944946766,0.12788520753383636,0.1107102483510971,0.12785808742046356,0.017020750790834427,0.5,0.4375,41.23377227783203,3.0409207344055176,0.4376762561241674,0.735,,,,0.06082651764154434,0.012574024498462677,0.01008746400475502
248,hybrid,0.4815327227115631,0.12413489818572998,0.12413489818572998,0.19921211898326874,1.8565380573272705,1.5366274118423462,2.338179588317871,0.16473466157913208,0.1533457636833191,0.10325272381305695,0.03309346362948418,0.12413489818572998,0.07438184320926666,0.12740293145179749,0.01729567162692547,0.3125,0.375,41.08565902709961,4.343008518218994,0.44197811943121396,0.74,,,,0.07726304233074188,0.0186455100774765,0.0113722188398242
249,hybrid,0.2848453223705292,0.04648102819919586,0.04648102819919586,0.13419590890407562,1.7530734539031982,1.4107246398925781,2.2998971939086914,0.1465589553117752,0.2675396800041199,0.100415900349617,0.03533655405044556,0.04648101329803467,0.031730882823467255,0.06087195873260498,0.0019916442688554525,0.375,0.5,40.820045471191406,2.170991897583008,0.44629346386997465,0.745,,,,0.08229336142539978,0.01718669757246971,0.012828176841139793
250,hybrid,0.3582454323768616,0.07532094419002533,0.07532094419002533,0.12719717621803284,1.7907798290252686,1.4743895530700684,2.4247584342956543,0.14174297451972961,0.03815756365656853,0.18870432674884796,0.024339938536286354,0.07532092928886414,0.08376616984605789,0.1124296709895134,0.0048832884058356285,0.3125,0.5625,46.5962028503418,3.329434394836426,0.4506222020194013,0.75,206.32489013671875,0.25,0.0,0.08380782604217529,0.023255346342921257,0.011716162785887718
251,hybrid,0.34733206033706665,0.07734774053096771,0.07734774053096771,0.10460721701383591,1.6214390993118286,1.5307215452194214,2.73298978805542,0.10347720235586166,0.1381676346063614,0.16969837248325348,0.030488016083836555,0.07734774053096771,0.09082316607236862,0.09435010701417923,0.004926436580717564,0.4375,0.5,48.012813568115234,1.920705795288086,0.4549642466263851,0.755,,,,0.10769467055797577,0.026649076491594315,0.016180014237761497
252,hybrid,0.5376676917076111,0.1538931429386139,0.1538931429386139,0.11799740046262741,1.8028870820999146,1.8016157150268555,3.2738218307495117,0.11077789217233658,0.14056645333766937,0.22204840183258057,0.03449935093522072,0.15389315783977509,0.14033252000808716,0.14288359880447388,0.028723623603582382,0.25,0.125,44.1385498046875,4.347888469696045,0.45931951060904436,0.76,,,,0.0482671856880188,0.023965654894709587,0.011082601733505726
253,hybrid,0.373396635055542,0.08328170329332352,0.08328170329332352,0.14022599160671234,1.797327995300293,1.508352279663086,2.8505425453186035,0.12296946346759796,0.1713513284921646,0.1082744300365448,0.03493673726916313,0.08328171074390411,0.042538248002529144,0.10590703785419464,0.003854138310998678,0.25,0.3125,42.69852066040039,3.2757933139801025,0.46368790705996943,0.765,,,,0.11350329965353012,0.019191550090909004,0.014735382050275803
254,hybrid,0.5149807333946228,0.1501903533935547,0.1501903533935547,0.1581892967224121,1.6051840782165527,1.4980558156967163,2.669501781463623,0.09362991899251938,0.08637988567352295,0.22488068044185638,0.004074729047715664,0.1501903533935547,0.10171310603618622,0.1613621711730957,0.01642685756087303,0.5,0.5,18.1564884185791,4.668727397918701,0.46806934924943105,0.77,,,,0.08568450063467026,0.019572561606764793,0.014709347859025002
255,hybrid,0.35656383633613586,0.07620622217655182,0.07620622217655182,0.12783744931221008,1.8039155006408691,1.3712096214294434,2.669398069381714,0.11681391298770905,0.22200225293636322,0.1265454739332199,0.04338718578219414,0.07620621472597122,0.06373464316129684,0.08713214844465256,0.005790952127426863,0.375,0.6875,47.73822021484375,2.8515818119049072,0.4724637506285477,0.775,,,,0.11465688049793243,0.02431032992899418,0.016945883631706238
256,hybrid,0.3185947835445404,0.06224460154771805,0.06224460154771805,0.10471739619970322,1.7185484170913696,1.4165892601013184,2.737828254699707,0.12751418352127075,0.065050408244133,0.14478200674057007,0.024870771914720535,0.06224459409713745,0.05445541441440582,0.07629795372486115,0.00646628811955452,0.375,0.5625,43.674476623535156,2.5902020931243896,0.47687102483241295,0.78,,,,0.10155737400054932,0.01913762465119362,0.015516637824475765
257,hybrid,0.4643552601337433,0.11441649496555328,0.11441649496555328,0.16218039393424988,1.6338484287261963,1.4830195903778076,2.9879257678985596,0.1334686428308487,0.2609575092792511,0.15188772976398468,0.046551600098609924,0.11441648006439209,0.10292023420333862,0.10926857590675354,0.021526645869016647,0.375,0.5,49.95067596435547,2.659567356109619,0.4812910856831837,0.785,,,,0.06518299877643585,0.013843213208019733,0.010829972103238106
258,hybrid,0.37708422541618347,0.07273276150226593,0.07273276150226593,0.14622265100479126,1.7767360210418701,1.5074410438537598,3.244861125946045,0.1345711201429367,0.12358669191598892,0.14937055110931396,0.03881676122546196,0.07273276150226593,0.09242142736911774,0.07913052290678024,0.004515465348958969,0.375,0.5,50.77429962158203,3.3382959365844727,0.4857238471931306,0.79,,,,0.07017752528190613,0.016984589397907257,0.013484736904501915
259,hybrid,0.48318174481391907,0.12354448437690735,0.12354448437690735,0.1626323163509369,1.6756235361099243,1.5317760705947876,2.8701953887939453,0.11255884915590286,0.08796464651823044,0.13263611495494843,0.013832472264766693,0.12354449927806854,0.14601579308509827,0.12517133355140686,0.010302063077688217,0.375,0.375,39.11119842529297,3.5282561779022217,0.49016922356764625,0.795,,,,0.023635638877749443,0.0075452011078596115,0.005694284103810787
260,hybrid,0.3141966760158539,0.053920045495033264,0.053920045495033264,0.11498606950044632,1.7381891012191772,1.5141327381134033,2.730680465698242,0.12517516314983368,0.12333816289901733,0.13693450391292572,0.08286462724208832,0.05392003059387207,0.05770404264330864,0.04946592450141907,0.009490376338362694,0.375,0.5,86.00503540039062,1.68460214138031,0.4946271292082154,0.8,,,,0.020467577502131462,0.029316477477550507,0.00985164288431406
261,hybrid,0.31344062089920044,0.07064735889434814,0.07064735889434814,0.06238922104239464,1.6228829622268677,1.563078761100769,2.7198448181152344,0.11380867660045624,0.020917566493153572,0.14167650043964386,0.016558490693569183,0.07064736634492874,0.07427284121513367,0.06253630667924881,0.0061124893836677074,0.375,0.4375,50.94186019897461,2.2384183406829834,0.4990974787153462,0.805,,,,0.017051223665475845,0.02904171124100685,0.00758283119648695
262,hybrid,0.4255082905292511,0.11170961707830429,0.11170961707830429,0.10745224356651306,1.616929531097412,1.48393714427948,2.9250097274780273,0.11236313730478287,0.08051539957523346,0.14524415135383606,0.011986291967332363,0.11170961707830429,0.0928419679403305,0.11955082416534424,0.012250365689396858,0.4375,0.3125,43.18203353881836,2.866044044494629,0.5035801868914614,0.81,,,,0.051610223948955536,0.016510991379618645,0.0110208410769701
263,hybrid,0.6152864694595337,0.1877824366092682,0.1877824366092682,0.2007211148738861,1.735106110572815,1.4375548362731934,2.9307239055633545,0.12442317605018616,0.12211933732032776,0.12899963557720184,0.048691440373659134,0.18778246641159058,0.13831964135169983,0.19602511823177338,0.005697597749531269,0.25,0.4375,56.013427734375,6.871219635009766,0.5080751687437511,0.815,,,,0.026810508221387863,0.01607903279364109,0.008847175166010857
264,hybrid,0.36232778429985046,0.08849413692951202,0.08849413692951202,0.09509208798408508,1.5364834070205688,1.5318305492401123,2.6384408473968506,0.10516270995140076,0.13896219432353973,0.14607322216033936,0.007579321041703224,0.08849412947893143,0.04786656051874161,0.0920809656381607,0.013466070406138897,0.5,0.375,38.439186096191406,5.3881144523620605,0.5125823394869845,0.82,,,,0.052242256700992584,0.013299521990120411,0.010351886972784996
265,hybrid,0.40265917778015137,0.10228493809700012,0.10228493809700012,0.09262105822563171,1.7240495681762695,1.5732462406158447,2.735827922821045,0.12088251858949661,0.06666445732116699,0.18765664100646973,0.005668121390044689,0.10228493809700012,0.10768723487854004,0.11221745610237122,0.003406061325222254,0.25,0.5,35.03546142578125,3.1874659061431885,0.5171016145462848,0.825,,,,0.00980987399816513,0.010931980796158314,0.005990965757519007
266,hybrid,0.42669960856437683,0.11304575204849243,0.11304575204849243,0.1295834481716156,1.6356956958770752,1.3862746953964233,2.4278948307037354,0.13766875863075256,0.23057770729064941,0.15856298804283142,0.008871611207723618,0.11304576694965363,0.07052259147167206,0.09797705709934235,0.016172710806131363,0.5,0.3125,41.078453063964844,12.457183837890625,0.5216329095598636,0.83,,,,0.07814054191112518,0.014665340073406696,0.009341562166810036
267,hybrid,0.6359190344810486,0.18379411101341248,0.18379411101341248,0.2145904302597046,1.7043625116348267,1.6259254217147827,2.8450896739959717,0.12173056602478027,0.3551807701587677,0.19029547274112701,0.005303243175148964,0.1837940514087677,0.18300683796405792,0.19677627086639404,0.008583273738622665,0.4375,0.375,31.90101432800293,14.204219818115234,0.5261761403817184,0.835,,,,0.0241704061627388,0.01391768641769886,0.008168835192918777
268,hybrid,0.3890282213687897,0.09565798938274384,0.09565798938274384,0.12753315269947052,1.513160228729248,1.3847713470458984,2.4773125648498535,0.12713605165481567,0.10621970891952515,0.15075525641441345,0.009946903213858604,0.09565797448158264,0.07348442077636719,0.08665643632411957,0.011056432500481606,0.5,0.625,40.1999626159668,7.044239521026611,0.5307312230842864,0.84,,,,0.05596354603767395,0.01920488104224205,0.009882834739983082
269,hybrid,0.4116870164871216,0.09928631782531738,0.09928631782531738,0.13320662081241608,1.5279390811920166,1.3798621892929077,3.02372145652771,0.11821907758712769,0.10751789063215256,0.25184738636016846,0.05210965871810913,0.09928629547357559,0.1000240296125412,0.10503150522708893,0.0028281081467866898,0.375,0.5,68.49408721923828,1.8317437171936035,0.5352980739610662,0.845,,,,0.033722732216119766,0.009739077650010586,0.008203528821468353
270,hybrid,0.2750108242034912,0.0391291007399559,0.0391291007399559,0.11878414452075958,1.5726311206817627,1.2788220643997192,2.547041893005371,0.12699760496616364,0.07641127705574036,0.13452529907226562,0.063139408826828,0.0391291081905365,0.02344784513115883,0.05731961131095886,0.0028433953411877155,0.4375,0.5625,80.98898315429688,3.6184542179107666,0.5398766095291941,0.85,,,,0.0452573224902153,0.013037251308560371,0.008186157792806625
271,hybrid,0.225167378783226,0.03192830830812454,0.03192830830812454,0.04060828313231468,1.5365476608276367,1.4600870609283447,2.590193748474121,0.12298300862312317,0.11867202073335648,0.19900517165660858,0.008655428886413574,0.03192830830812454,0.03494379296898842,0.032619960606098175,0.002397314179688692,0.4375,0.3125,31.79554557800293,1.827886700630188,0.5444667465319882,0.855,,,,0.03878050297498703,0.014843227341771126,0.009267235174775124
272,hybrid,0.24311499297618866,0.03617517277598381,0.03617517277598381,0.03703179582953453,1.5682531595230103,1.484376072883606,2.764908790588379,0.09420043975114822,0.12522150576114655,0.12606965005397797,0.0038317253347486258,0.03617517650127411,0.047152869403362274,0.03686921298503876,0.006780177354812622,0.375,0.4375,27.019180297851562,2.4322760105133057,0.549068401941448,0.86,,,,0.06904427707195282,0.013673285022377968,0.010611293837428093
273,hybrid,0.2741248309612274,0.046781040728092194,0.046781040728092194,0.08237069100141525,1.505795955657959,1.3708816766738892,2.316040515899658,0.09470762312412262,0.08490612357854843,0.26377081871032715,0.017620503902435303,0.046781040728092194,0.05205700173974037,0.04656583070755005,0.006142831407487392,0.4375,0.375,44.229087829589844,2.214421510696411,0.5536814929607206,0.865,,,,0.037170663475990295,0.014696215279400349,0.007752126082777977
274,hybrid,0.3150876462459564,0.053757816553115845,0.053757816553115845,0.14354641735553741,1.4673550128936768,1.4579801559448242,2.466698169708252,0.09035822749137878,0.4130920171737671,0.14196640253067017,0.030820967629551888,0.05375780910253525,0.037656426429748535,0.06262290477752686,0.0020607439801096916,0.5625,0.3125,49.084720611572266,4.648283004760742,0.5583059370265242,0.87,,,,0.014037104323506355,0.018548112362623215,0.006370919290930033
275,hybrid,0.30567800998687744,0.05210971459746361,0.05210971459746361,0.11958012729883194,1.570135235786438,1.3837374448776245,2.465756416320801,0.1097893938422203,0.19717557728290558,0.12193097919225693,0.07078356295824051,0.0521097257733345,0.028465913608670235,0.0417851023375988,0.011684986762702465,0.5,0.4375,79.81067657470703,2.7416961193084717,0.5629416518115381,0.875,206.1362762451172,0.25,0.0,0.050518788397312164,0.015953850001096725,0.008209491148591042
276,hybrid,0.28032445907592773,0.05951690301299095,0.05951690301299095,0.0651128739118576,1.3885436058044434,1.3288993835449219,2.0837855339050293,0.10680824518203735,0.05908519774675369,0.1688666045665741,0.030952459201216698,0.05951691418886185,0.06344074010848999,0.05328335613012314,0.005933802574872971,0.6875,0.5625,56.05218505859375,2.5908102989196777,0.5675885552267501,0.88,,,,0.05626733601093292,0.013867523521184921,0.008794441819190979
277,hybrid,0.2920418083667755,0.06019875407218933,0.06019875407218933,0.07314641028642654,1.4673011302947998,1.3123599290847778,2.5932583808898926,0.11417315900325775,0.05461817607283592,0.1251513510942459,0.023390982300043106,0.06019876152276993,0.037587761878967285,0.053259167820215225,0.006544678006321192,0.4375,0.5625,52.678733825683594,2.625650405883789,0.5722465654237685,0.885,,,,0.05083002895116806,0.009628795087337494,0.007760019972920418
278,hybrid,0.495352566242218,0.11826174706220627,0.11826174706220627,0.16394655406475067,1.480409860610962,1.502474308013916,3.299241542816162,0.11039017885923386,0.13945253193378448,0.12006416916847229,0.04589248448610306,0.11826172471046448,0.13059769570827484,0.12326943874359131,0.018986625596880913,0.5,0.4375,69.76606750488281,3.0396132469177246,0.5769156007970969,0.89,,,,0.017942216247320175,0.01670852303504944,0.006039708852767944
279,hybrid,0.3486058712005615,0.05736123397946358,0.05736123397946358,0.12041077017784119,1.5596702098846436,1.4139184951782227,2.8668899536132812,0.12371319532394409,0.15594525635242462,0.10466983169317245,0.05323788896203041,0.05736122280359268,0.07266706973314285,0.06657015532255173,0.018934596329927444,0.5625,0.5625,61.93925094604492,2.4812381267547607,0.5815955799863687,0.895,,,,0.020948145538568497,0.010795163922011852,0.007394131738692522
280,hybrid,0.387479305267334,0.08913232386112213,0.08913232386112213,0.0866454541683197,1.573042392730713,1.6199586391448975,3.102684497833252,0.10799737274646759,0.22097578644752502,0.1296183168888092,0.013145514763891697,0.08913230895996094,0.06342190504074097,0.08430874347686768,0.015082859434187412,0.4375,0.375,45.91041564941406,2.474238634109497,0.5862864218785463,0.9,,,,0.025614328682422638,0.010925843380391598,0.008860517293214798
281,hybrid,0.25062188506126404,0.03453899174928665,0.03453899174928665,0.07083608955144882,1.3797699213027954,1.483209490776062,2.5244741439819336,0.13063545525074005,0.0539218932390213,0.1501077562570572,0.02121955156326294,0.034538984298706055,0.032789818942546844,0.02841840125620365,0.010924143716692924,0.5,0.4375,52.768001556396484,2.0700652599334717,0.5909880456100817,0.905,,,,0.02301349863409996,0.01357048749923706,0.007120233960449696
282,hybrid,0.2026776671409607,0.01976112462580204,0.01976112462580204,0.02988056093454361,1.6274209022521973,1.3510314226150513,2.297590494155884,0.1067289412021637,0.04209282621741295,0.15366360545158386,0.008026432245969772,0.01976115256547928,0.029081575572490692,0.020987125113606453,0.0030497161205857992,0.5,0.5625,40.49666213989258,1.9985568523406982,0.5957003705690409,0.91,,,,0.025279823690652847,0.010939056053757668,0.007506249472498894
283,hybrid,0.19038082659244537,0.022070731967687607,0.022070731967687607,0.032189130783081055,1.4079214334487915,1.3175270557403564,2.021862506866455,0.08666131645441055,0.05301361158490181,0.22438669204711914,0.00911645870655775,0.022070754319429398,0.02039964869618416,0.02224915847182274,0.002301740227267146,0.5625,0.5,42.07410430908203,1.8272101879119873,0.6004233163971904,0.915,,,,0.06016501039266586,0.008236370049417019,0.009446513839066029
284,hybrid,0.4175429940223694,0.10312950611114502,0.10312950611114502,0.10668660700321198,1.5673389434814453,1.631625771522522,2.8143768310546875,0.09535755962133408,0.14503997564315796,0.15966597199440002,0.0328633151948452,0.10312953591346741,0.0953192487359047,0.09107457101345062,0.006425145547837019,0.4375,0.375,54.42643737792969,2.225675582885742,0.6051568029920456,0.92,,,,0.013237498700618744,0.011416511610150337,0.0061100623570382595
285,hybrid,0.20028333365917206,0.021052204072475433,0.021052204072475433,0.03139111027121544,1.2864822149276733,1.6826071739196777,2.343412399291992,0.10727176070213318,0.05515127256512642,0.23093847930431366,0.008165483362972736,0.02105221338570118,0.027300376445055008,0.021273450925946236,0.003996707033365965,0.6875,0.375,43.32196044921875,0.7907269597053528,0.6099007505088854,0.925,,,,0.010979907587170601,0.012269865721464157,0.006404495798051357
286,hybrid,0.25398144125938416,0.03907744586467743,0.03907744586467743,0.04148009791970253,1.482562780380249,1.3843016624450684,2.595660924911499,0.10825866460800171,0.0762433186173439,0.14783452451229095,0.034883685410022736,0.03907746821641922,0.042134903371334076,0.034078337252140045,0.010369380936026573,0.5,0.5625,56.978641510009766,1.8069555759429932,0.6146550793627266,0.93,,,,0.05666036158800125,0.00845261663198471,0.00860852561891079
287,hybrid,0.2921726703643799,0.05631902813911438,0.05631902813911438,0.06437917798757553,1.5954495668411255,1.450393795967102,2.4424657821655273,0.10418298095464706,0.06789670884609222,0.15427136421203613,0.03885990008711815,0.05631900951266289,0.016440600156784058,0.060776062309741974,0.006566067226231098,0.375,0.375,60.239784240722656,2.4682669639587402,0.6194197102302652,0.935,,,,0.011450320482254028,0.009084618650376797,0.0055842651054263115
288,hybrid,0.22527948021888733,0.024038080126047134,0.024038080126047134,0.03588534891605377,1.5760425329208374,1.3631150722503662,2.5902352333068848,0.11973641067743301,0.09297390282154083,0.10692984610795975,0.034933727234601974,0.024038080126047134,0.03650745749473572,0.02784966677427292,0.004785272758454084,0.5,0.5625,64.90316772460938,1.6867311000823975,0.624194564051778,0.94,,,,0.021202275529503822,0.009357165545225143,0.010049027390778065
289,hybrid,0.36738428473472595,0.08247765153646469,0.08247765153646469,0.07350047677755356,1.404191017150879,1.5541794300079346,2.69173264503479,0.09591800719499588,0.06171320006251335,0.15337422490119934,0.00661496864631772,0.08247765898704529,0.09316130727529526,0.08325481414794922,0.014022940769791603,0.5625,0.375,38.5357780456543,2.6915152072906494,0.6289795620329909,0.945,,,,0.021927405148744583,0.007164337206631899,0.006024184636771679
290,hybrid,0.3212011456489563,0.06645064800977707,0.06645064800977707,0.06703373789787292,1.4863228797912598,1.4557313919067383,2.4859070777893066,0.08063270896673203,0.10957854241132736,0.13670849800109863,0.0075666215270757675,0.06645064800977707,0.07777174562215805,0.06606465578079224,0.0043547688983380795,0.5,0.5,39.57777404785156,1.6008257865905762,0.6337746256469086,0.95,,,,0.052780915051698685,0.008529452607035637,0.008460788987576962
291,hybrid,0.26097145676612854,0.04387038201093674,0.04387038201093674,0.04341030865907669,1.341011643409729,1.3675991296768188,2.472083568572998,0.08621937781572342,0.033167630434036255,0.16293081641197205,0.005115496926009655,0.04387037456035614,0.0632757917046547,0.048208385705947876,0.006091920658946037,0.5625,0.4375,33.181522369384766,1.0889134407043457,0.6385796766356107,0.955,,,,0.04665572941303253,0.008309045806527138,0.009530236944556236
292,hybrid,0.3164713978767395,0.06360220909118652,0.06360220909118652,0.057910721749067307,1.5379056930541992,1.4457921981811523,2.5152227878570557,0.0871465876698494,0.027672024443745613,0.13722434639930725,0.004405269864946604,0.06360222399234772,0.054388657212257385,0.05796334892511368,0.012284803204238415,0.4375,0.4375,30.775747299194336,1.7690778970718384,0.6433946370120117,0.96,,,,0.009246277622878551,0.005884649232029915,0.00493693258613348
293,hybrid,0.1968819499015808,0.013473361730575562,0.013473361730575562,0.025680769234895706,1.5972199440002441,1.4136855602264404,2.2798995971679688,0.08088350296020508,0.026234658434987068,0.09792575240135193,0.005412481725215912,0.01347336545586586,0.019028713926672935,0.021264493465423584,0.003943809308111668,0.5,0.5,31.317829132080078,2.3484880924224854,0.6482194290615833,0.965,,,,0.06242243945598602,0.01007266528904438,0.011332064867019653
294,hybrid,0.24789144098758698,0.03644366189837456,0.03644366189837456,0.04470397159457207,1.5153766870498657,1.438452124595642,2.3991923332214355,0.08941344171762466,0.02743716537952423,0.1670389324426651,0.004866608418524265,0.03644367307424545,0.024508487433195114,0.03221440687775612,0.006559697911143303,0.5,0.4375,30.37297821044922,2.2752294540405273,0.6530539753440437,0.97,,,,0.024705542251467705,0.011238371022045612,0.006906513590365648
295,hybrid,0.2084437608718872,0.024138828739523888,0.024138828739523888,0.028609879314899445,1.2951620817184448,1.4355313777923584,2.223055124282837,0.08297823369503021,0.0407278947532177,0.11654429882764816,0.003907402511686087,0.024138830602169037,0.01776854880154133,0.02230115607380867,0.0116918059065938,0.5,0.375,28.330093383789062,1.0158175230026245,0.6578981986950129,0.975,,,,0.07467292249202728,0.01445884257555008,0.01254500262439251
296,hybrid,0.3429512679576874,0.07844847440719604,0.07844847440719604,0.07214365899562836,1.545975923538208,1.4896599054336548,2.3766846656799316,0.08773127943277359,0.05343778058886528,0.2469519078731537,0.006036522798240185,0.07844847440719604,0.027480626478791237,0.079398512840271,0.007841285318136215,0.4375,0.4375,34.896366119384766,1.8934767246246338,0.662752022227627,0.98,,,,0.03694501519203186,0.013846749439835548,0.009181099943816662
297,hybrid,0.3001575469970703,0.05306427180767059,0.05306427180767059,0.07473087310791016,1.5149259567260742,1.307142972946167,2.2879061698913574,0.09604465961456299,0.09479634463787079,0.18087156116962433,0.00625168951228261,0.05306427925825119,0.0595608651638031,0.053937338292598724,0.00666650477796793,0.4375,0.5625,30.26789093017578,2.877344846725464,0.667615369334127,0.985,,,,0.018654150888323784,0.00823464896529913,0.006353472359478474
298,hybrid,0.33528006076812744,0.06553296744823456,0.06553296744823456,0.06850097328424454,1.4959462881088257,1.5201767683029175,2.7044615745544434,0.08853895962238312,0.07770701497793198,0.12804898619651794,0.0052624912932515144,0.06553297489881516,0.06190956011414528,0.06334930658340454,0.011627128347754478,0.375,0.4375,27.873306274414062,1.6315029859542847,0.672488163687404,0.99,,,,0.020672723650932312,0.014177052304148674,0.007646961137652397
299,hybrid,0.2869965136051178,0.04888356477022171,0.04888356477022171,0.052772581577301025,1.5399980545043945,1.386772632598877,2.2378716468811035,0.0889447033405304,0.026391811668872833,0.10418321192264557,0.003107264405116439,0.048883579671382904,0.055987462401390076,0.05493897944688797,0.009197201579809189,0.5625,0.375,22.672901153564453,2.5395307540893555,0.6773703292425169,0.995,,,,0.021513430401682854,0.0076284087263047695,0.0056230067275464535
300,hybrid,0.3103715479373932,0.05574094504117966,0.05574094504117966,0.07394509017467499,1.4686980247497559,1.338785171508789,2.3515148162841797,0.0985969752073288,0.0785796195268631,0.10853920131921768,0.004982880316674709,0.05574093386530876,0.0743279904127121,0.054945334792137146,0.008256576955318451,0.375,0.5,26.954147338867188,2.2503974437713623,0.6822617902381698,1.0,229.63787841796875,0.375,0.125,0.016825256869196892,0.008936898782849312,0.006658539641648531
301,hybrid,0.18371063470840454,0.013257859274744987,0.013257859274744987,0.023604273796081543,1.3667210340499878,1.3113455772399902,2.313723087310791,0.0843292772769928,0.04391256719827652,0.12134211510419846,0.004011332988739014,0.01325785182416439,0.007986549288034439,0.01762435957789421,0.002926521934568882,0.5625,0.4375,25.982423782348633,1.3701744079589844,0.6837437524359815,1.0,,,,0.014347117394208908,0.011603012681007385,0.0072736311703920364
302,hybrid,0.37619882822036743,0.08201156556606293,0.08201156556606293,0.08682840317487717,1.4651575088500977,1.4580844640731812,2.7842118740081787,0.07439088076353073,0.1328558474779129,0.20375317335128784,0.003546568565070629,0.08201155811548233,0.08954621851444244,0.08948296308517456,0.0038320499006658792,0.5625,0.4375,21.533037185668945,1.505503535270691,0.6852200959730672,1.0,,,,0.015764186158776283,0.007268533110618591,0.005939925089478493
303,hybrid,0.30345916748046875,0.05277757719159126,0.05277757719159126,0.055281687527894974,1.553774118423462,1.4319448471069336,2.765334367752075,0.06830272078514099,0.12201197445392609,0.153590127825737,0.0056643132120370865,0.052777595818042755,0.04461206868290901,0.05656048655509949,0.007236458361148834,0.5625,0.3125,25.861392974853516,1.357102632522583,0.6866908300889354,1.0,,,,0.030414879322052002,0.01057383418083191,0.006968820933252573
304,hybrid,0.2810226082801819,0.04872108995914459,0.04872108995914459,0.06225288659334183,1.3091858625411987,1.4444129467010498,2.458746910095215,0.08040685951709747,0.0786241814494133,0.1435445249080658,0.007487200666218996,0.04872105270624161,0.06305480748414993,0.04916805028915405,0.003005034988746047,0.625,0.1875,27.365623474121094,1.3228232860565186,0.6881559641254886,1.0,,,,0.014871935360133648,0.010112033225595951,0.007465491071343422
305,hybrid,0.35176771879196167,0.07489915937185287,0.07489915937185287,0.08448925614356995,1.3320348262786865,1.5021157264709473,2.532162666320801,0.06381375342607498,0.09913770854473114,0.1990518420934677,0.0030460525304079056,0.07489916682243347,0.09670470654964447,0.08170565962791443,0.0024788822047412395,0.625,0.375,18.328948974609375,1.885915994644165,0.6896155075258061,1.0,,,,0.025260362774133682,0.011990923434495926,0.007987454533576965
306,hybrid,0.1949259638786316,0.02029123157262802,0.02029123157262802,0.025484789162874222,1.261984944343567,1.300492286682129,2.437748432159424,0.08167972415685654,0.04417780786752701,0.16643431782722473,0.0028738724067807198,0.020291224122047424,0.012919936329126358,0.020261729136109352,0.0032933533657342196,0.625,0.5,20.974708557128906,1.3272470235824585,0.6910694698329305,1.0,,,,0.035433463752269745,0.011982869356870651,0.00997394509613514
307,hybrid,0.23627668619155884,0.03643631562590599,0.03643631562590599,0.03745565935969353,1.3852919340133667,1.2681745290756226,2.338249444961548,0.08393039554357529,0.04403863847255707,0.24303045868873596,0.003938059788197279,0.036436308175325394,0.0319608710706234,0.038387976586818695,0.0008435691706836224,0.625,0.375,21.61441421508789,1.4908673763275146,0.6925178606886584,1.0,,,,0.044318459928035736,0.011220462620258331,0.008898621425032616
308,hybrid,0.22811748087406158,0.030887728556990623,0.030887728556990623,0.041435033082962036,1.3287826776504517,1.381982445716858,2.3524374961853027,0.07506222277879715,0.08391936123371124,0.13070344924926758,0.00641380250453949,0.03088771365582943,0.02212335541844368,0.031698837876319885,0.004382708575576544,0.75,0.3125,28.188547134399414,2.532327890396118,0.6939606898323336,1.0,,,,0.04815773665904999,0.011857038363814354,0.00896807573735714
309,hybrid,0.21600213646888733,0.0290339607745409,0.0290339607745409,0.03830031305551529,1.4030019044876099,1.2164685726165771,2.0597755908966064,0.06849704682826996,0.05476606264710426,0.1896911859512329,0.004862704314291477,0.029033968225121498,0.011635895818471909,0.030241165310144424,0.004643054213374853,0.625,0.5,26.393531799316406,1.340119481086731,0.6953979670996449,1.0,,,,0.060233257710933685,0.012499885633587837,0.010168695822358131
310,hybrid,0.4218549430370331,0.1115703210234642,0.1115703210234642,0.11446105688810349,1.4656084775924683,1.3378126621246338,2.150033473968506,0.07880967110395432,0.05602443963289261,0.2067117691040039,0.006357645615935326,0.1115703135728836,0.06064688414335251,0.10629445314407349,0.00975433923304081,0.5625,0.5,30.72549057006836,4.850554466247559,0.6968297024214263,1.0,,,,0.009938111528754234,0.008341007865965366,0.005479481071233749
311,hybrid,0.2571105360984802,0.04290348291397095,0.04290348291397095,0.03947971761226654,1.388771891593933,1.4019626379013062,2.3495898246765137,0.08381753414869308,0.04675401374697685,0.18903197348117828,0.004022113513201475,0.04290346801280975,0.04532954469323158,0.040718309581279755,0.004490279126912355,0.5625,0.375,25.622020721435547,2.451406240463257,0.6982559058224642,1.0,,,,0.026953894644975662,0.013139719143509865,0.007613547146320343
