iteration,method,total_loss,query_loss,L_T,L_GY,L_G,L_S,L_SC,L_R,L_C,L_O,L_delta,general_domain_accuracy_batch,specific_domain_accuracy_batch,mean_absolute_specific_residual,outer_gradient_norm,grl_strength,auxiliary_scale,source_validation_mae_cycles,source_validation_general_domain_accuracy,source_validation_specific_domain_accuracy,support_loss,inner_update_specific_encoder,inner_update_general_head
883,hybrid,0.028054647147655487,0.004671148955821991,0.004671148955821991,0.00309673510491848,1.4382145404815674,0.2797931432723999,0.008271746337413788,0.03474893048405647,0.01914970763027668,0.064793162047863,0.0007763153407722712,0.4375,1.0,10.857080459594727,0.5257617235183716,0.492649107897282,1.0,,,,0.004255929030478001,0.003380209906026721,0.01783587783575058
884,hybrid,0.030284816399216652,0.005112822633236647,0.005112822633236647,0.005389870144426823,1.4477691650390625,0.28232792019844055,0.008116032928228378,0.023118840530514717,0.017025882378220558,0.06422211229801178,0.0007654605433344841,0.5,1.0,11.173563003540039,0.43412986397743225,0.49268953523771786,1.0,,,,0.004713127389550209,0.0030066915787756443,0.0116184763610363
885,hybrid,0.03095940686762333,0.006285605952143669,0.006285605952143669,0.007781230378895998,1.190933108329773,0.2876512110233307,0.00606793537735939,0.03738482668995857,0.022699564695358276,0.07536804676055908,0.0006136141018941998,0.5625,1.0,10.087547302246094,0.5608596205711365,0.4927297418703065,1.0,,,,0.0028015882708132267,0.003299632342532277,0.018400035798549652
886,hybrid,0.02491959184408188,0.0024456121027469635,0.0024456121027469635,0.0035848459228873253,1.3130265474319458,0.2758718430995941,0.007185924798250198,0.02798003889620304,0.013668238185346127,0.07856174558401108,0.0006703966064378619,0.5625,1.0,10.187002182006836,0.35045716166496277,0.4927697289821098,1.0,,,,0.005042518023401499,0.003327476093545556,0.016882989555597305
887,hybrid,0.023696191608905792,0.0034318917896598577,0.0034318917896598577,0.004017777740955353,1.0697872638702393,0.2756448984146118,0.006960615515708923,0.024851195514202118,0.017880316823720932,0.06872785836458206,0.00047901622019708157,0.8125,1.0,8.604925155639648,0.3314570188522339,0.4928094977540014,1.0,,,,0.003712111385539174,0.0032370262779295444,0.018668564036488533
888,hybrid,0.028698241338133812,0.005541782360523939,0.005541782360523939,0.006398404948413372,1.1704022884368896,0.28028246760368347,0.0072717610746622086,0.03518078476190567,0.01870219223201275,0.06331098824739456,0.00022457900922745466,0.5625,1.0,4.895063877105713,0.8444643020629883,0.4928490493606965,1.0,,,,0.002901572734117508,0.002366910455748439,0.011464358307421207
889,hybrid,0.023382088169455528,0.001594339613802731,0.001594339613802731,0.0015621221391484141,1.3991854190826416,0.28214263916015625,0.0055376458913087845,0.025708144530653954,0.01094744261354208,0.0687372237443924,0.0004583803820423782,0.5,1.0,8.657279968261719,0.20516610145568848,0.49288838497078147,1.0,,,,0.00529939029365778,0.003255062736570835,0.01688557118177414
890,hybrid,0.027777835726737976,0.0077703772112727165,0.0077703772112727165,0.006118933204561472,0.8854560256004333,0.274393230676651,0.008655369281768799,0.024481482803821564,0.026318171992897987,0.06486818939447403,0.0004660108534153551,0.875,1.0,8.152719497680664,0.8020250201225281,0.4929275057467446,1.0,,,,0.007397728506475687,0.0030374256893992424,0.017521388828754425
891,hybrid,0.030872192233800888,0.006344098597764969,0.006344098597764969,0.006398987956345081,1.2967668771743774,0.27769744396209717,0.007619267329573631,0.03438282757997513,0.025692936033010483,0.07543999701738358,0.0007006762316450477,0.5,1.0,10.11364459991455,0.6606121063232422,0.49296641284500486,1.0,,,,0.003218584693968296,0.003028799081221223,0.018013764172792435
892,hybrid,0.027736501768231392,0.0027374839410185814,0.0027374839410185814,0.003742782399058342,1.544420599937439,0.2796477973461151,0.007469784468412399,0.029497500509023666,0.012514345347881317,0.07952459901571274,0.0006815469823777676,0.4375,1.0,10.439821243286133,0.4379443824291229,0.4930051074159423,1.0,,,,0.0014318935573101044,0.002782991621643305,0.012656660750508308
893,hybrid,0.029625192284584045,0.004844251088798046,0.004844251088798046,0.007463494781404734,1.249656081199646,0.28044062852859497,0.009659894742071629,0.02627701498568058,0.020966341719031334,0.06484527140855789,0.0007976593915373087,0.75,1.0,11.055037498474121,0.430857390165329,0.49304359060392733,1.0,,,,0.007138756103813648,0.0024125734344124794,0.013174066320061684
894,hybrid,0.02954838238656521,0.006432913709431887,0.006432913709431887,0.00546149630099535,1.2219047546386719,0.28017130494117737,0.008485943078994751,0.03183922916650772,0.014986840076744556,0.07929930835962296,0.0003055802662856877,0.625,1.0,6.074362277984619,0.6102008819580078,0.4930818635473495,1.0,,,,0.005873403046280146,0.002981963101774454,0.01407388225197792
895,hybrid,0.03626282513141632,0.009902723133563995,0.009902723133563995,0.008278107270598412,1.3365367650985718,0.279759019613266,0.010171134024858475,0.030864527449011803,0.02596179209649563,0.07033422589302063,0.0007872796268202364,0.4375,1.0,11.198968887329102,0.40466493368148804,0.4931199273786476,1.0,,,,0.008714747615158558,0.0028189599979668856,0.013479199260473251
896,hybrid,0.028880469501018524,0.00396523904055357,0.00396523904055357,0.004489526152610779,1.4886887073516846,0.2813146412372589,0.008402714505791664,0.030966613441705704,0.02312156930565834,0.059636350721120834,0.0004940812941640615,0.6875,1.0,8.581672668457031,0.5507760643959045,0.49315778322433834,1.0,,,,0.0026626805774867535,0.0029513335321098566,0.015391238033771515
897,hybrid,0.031182028353214264,0.006191067863255739,0.006191067863255739,0.005723675712943077,1.3877838850021362,0.2833673357963562,0.006024827715009451,0.02769298292696476,0.029912542551755905,0.07444580644369125,0.0003474583791103214,0.5,1.0,7.191898345947266,0.5646034479141235,0.4931954322050458,1.0,,,,0.007565431296825409,0.0030712606385350227,0.016588862985372543
898,hybrid,0.03327007219195366,0.007326923310756683,0.007326923310756683,0.008207321166992188,1.28074312210083,0.2872573733329773,0.008059503510594368,0.029049163684248924,0.03581748530268669,0.07494774460792542,0.0007741998415440321,0.625,1.0,10.94194507598877,0.46874719858169556,0.4932328754355293,1.0,,,,0.018954336643218994,0.004691413138061762,0.022083289921283722
899,hybrid,0.02840607799589634,0.004721691831946373,0.004721691831946373,0.004122641868889332,1.4004842042922974,0.2809619903564453,0.0088373813778162,0.02768162451684475,0.016794363036751747,0.056915730237960815,0.0003867356281261891,0.5625,1.0,8.540403366088867,0.6759406924247742,0.4932701140247131,1.0,,,,0.0073064034804701805,0.003300773911178112,0.018338048830628395
900,hybrid,0.02590589039027691,0.004312380217015743,0.004312380217015743,0.004141887649893761,1.1895233392715454,0.2755117416381836,0.009931134060025215,0.03334469720721245,0.016523322090506554,0.0633603185415268,0.0006173290312290192,0.6875,1.0,9.727910995483398,0.5737987756729126,0.49330714907571527,1.0,116.18377685546875,0.25,0.5,0.0026512560434639454,0.002533642342314124,0.014379600994288921
901,hybrid,0.030851192772388458,0.005884761456400156,0.005884761456400156,0.006330902222543955,1.3406388759613037,0.27889716625213623,0.007060648873448372,0.03276520594954491,0.015877453610301018,0.08494342118501663,0.0006163473590277135,0.5625,1.0,9.557292938232422,0.5368516445159912,0.4933439816858749,1.0,,,,0.004993591923266649,0.0033021755516529083,0.018463175743818283
902,hybrid,0.02803918346762657,0.005745066795498133,0.005745066795498133,0.0060653081163764,1.1121177673339844,0.27785733342170715,0.008119435049593449,0.024544155225157738,0.019987327978014946,0.06817080080509186,0.0005764003144577146,0.625,1.0,9.143356323242188,0.5877718925476074,0.49338061294678226,1.0,,,,0.0011397093767300248,0.002673779148608446,0.012847624719142914
903,hybrid,0.03198229521512985,0.00652477890253067,0.00652477890253067,0.00702297268435359,1.3539677858352661,0.27947479486465454,0.00831230916082859,0.03315787389874458,0.02177358791232109,0.0620158426463604,0.0005099097033962607,0.6875,1.0,8.041186332702637,0.5335388779640198,0.4934170439443053,1.0,,,,0.002425067126750946,0.0027294340543448925,0.014063145034015179
904,hybrid,0.03425689414143562,0.006750380154699087,0.006750380154699087,0.00888150092214346,1.4340184926986694,0.27639269828796387,0.005844742059707642,0.03479888290166855,0.0285735335201025,0.05435507372021675,0.0004350774106569588,0.4375,1.0,7.8973612785339355,0.9195172190666199,0.49345327575861964,1.0,,,,0.004373287782073021,0.00337690906599164,0.018541809171438217
905,hybrid,0.025233762338757515,0.0026632484514266253,0.0026632484514266253,0.0031822158489376307,1.3601576089859009,0.27475646138191223,0.005823150277137756,0.029449379071593285,0.0174869392067194,0.0735945925116539,0.0005483463173732162,0.5625,1.0,9.830348014831543,0.4142652153968811,0.49348930946423497,1.0,,,,0.003829245688393712,0.0032824447844177485,0.014665271155536175
906,hybrid,0.024174727499485016,0.00278845545835793,0.00278845545835793,0.0018270737491548061,1.33981454372406,0.2807612419128418,0.010720642283558846,0.02506128139793873,0.014283710159361362,0.05914086103439331,0.0004996153875254095,0.625,1.0,8.117547035217285,0.31298720836639404,0.49352514613002396,1.0,,,,0.005913084372878075,0.0035308049991726875,0.01667817309498787
907,hybrid,0.02602226287126541,0.005010535009205341,0.005010535009205341,0.004719652235507965,1.0799363851547241,0.28178131580352783,0.009794045239686966,0.030925923958420753,0.02249079756438732,0.057395484298467636,0.0007746308110654354,0.625,1.0,10.644186019897461,0.570929229259491,0.49356078681924986,1.0,,,,0.004176762420684099,0.0033335895277559757,0.018384311348199844
908,hybrid,0.03207465261220932,0.00669818464666605,0.00669818464666605,0.007524354849010706,1.3156895637512207,0.2746070921421051,0.008449660614132881,0.02876802533864975,0.022211512550711632,0.06601950526237488,0.0007530397269874811,0.5,1.0,11.138969421386719,0.8827669024467468,0.4935962325895943,1.0,,,,0.0072417668998241425,0.0030501503497362137,0.013529477640986443
909,hybrid,0.027878331020474434,0.00434895558282733,0.00434895558282733,0.0037289338652044535,1.3916393518447876,0.27586501836776733,0.006176091730594635,0.03238944336771965,0.02134297974407673,0.09067706018686295,0.0002865684509743005,0.5625,1.0,6.501906394958496,0.47205665707588196,0.4936314844931844,1.0,,,,0.0062737856060266495,0.00417155958712101,0.026137087494134903
910,hybrid,0.02757677435874939,0.004031585995107889,0.004031585995107889,0.005055187735706568,1.315294623374939,0.275811105966568,0.008507606573402882,0.03195265308022499,0.02402552217245102,0.06345340609550476,0.0005237104487605393,0.5,1.0,8.706092834472656,0.4447439908981323,0.4936665435766211,1.0,,,,0.008337331935763359,0.003972875885665417,0.023699631914496422
911,hybrid,0.0339290052652359,0.007641500793397427,0.007641500793397427,0.006817308254539967,1.4388887882232666,0.28063663840293884,0.007010415196418762,0.041344884783029556,0.026932258158922195,0.06912250816822052,0.0008438540389761329,0.5,1.0,11.247401237487793,0.7407220005989075,0.4937014108810056,1.0,,,,0.003044751938432455,0.002769591985270381,0.016088124364614487
912,hybrid,0.027135945856571198,0.004782014526426792,0.004782014526426792,0.005590695887804031,1.1407171487808228,0.2763555645942688,0.0067110732197761536,0.03351646289229393,0.018846938386559486,0.08305232226848602,0.0006412768270820379,0.5,1.0,10.87696647644043,0.6474390029907227,0.4937360874419672,1.0,,,,0.004488389939069748,0.0029515433125197887,0.016284318640828133
913,hybrid,0.032019685953855515,0.007123048882931471,0.007123048882931471,0.005377535242587328,1.4251540899276733,0.27673473954200745,0.008555181324481964,0.026491502299904823,0.022054841741919518,0.06633098423480988,0.0010461346246302128,0.5625,1.0,13.055215835571289,0.6725417971611023,0.49377057428969007,1.0,,,,0.0073938919231295586,0.0032779844477772713,0.017647773027420044
914,hybrid,0.02796282060444355,0.005420841742306948,0.005420841742306948,0.005560607649385929,1.181922197341919,0.27410560846328735,0.009161245077848434,0.028323732316493988,0.025576936081051826,0.061742834746837616,0.00032123536220751703,0.625,1.0,6.613133430480957,0.7307997941970825,0.49380487244894045,1.0,,,,0.008240646682679653,0.0038850312121212482,0.02038152702152729
915,hybrid,0.03273628652095795,0.007643032353371382,0.007643032353371382,0.009326639585196972,1.1444344520568848,0.27872806787490845,0.0072845760732889175,0.025064168497920036,0.019730104133486748,0.07096526026725769,0.0004940503276884556,0.75,1.0,9.008790969848633,0.6737789511680603,0.49383898293909356,1.0,,,,0.013075587339699268,0.004487456753849983,0.0208114106208086
916,hybrid,0.02567014843225479,0.003213627263903618,0.003213627263903618,0.0041631972417235374,1.2657649517059326,0.27653226256370544,0.006446234881877899,0.030749090015888214,0.012263920158147812,0.08017882704734802,0.0004967415006831288,0.5,1.0,9.439821243286133,0.5870268940925598,0.4938729067741602,1.0,,,,0.0043279314413666725,0.003192474599927664,0.01539912074804306
917,hybrid,0.03259534016251564,0.007106059230864048,0.007106059230864048,0.006583330221474171,1.4103472232818604,0.27606621384620667,0.006446501240134239,0.023519495502114296,0.019946813583374023,0.058065734803676605,0.0006784537108615041,0.5625,1.0,10.233698844909668,0.7147163152694702,0.49390664496281356,1.0,,,,0.01221178937703371,0.0034687109291553497,0.015476238913834095
918,hybrid,0.03044842556118965,0.0058835577219724655,0.0058835577219724655,0.005726995412260294,1.3706111907958984,0.27649301290512085,0.005818339064717293,0.038936812430620193,0.012243228033185005,0.06613277643918991,0.000533245736733079,0.625,1.0,8.969900131225586,0.9343031644821167,0.49394019850841575,1.0,,,,0.01014105137437582,0.0033724058885127306,0.021391045302152634
919,hybrid,0.031580399721860886,0.006009395234286785,0.006009395234286785,0.007890759035944939,1.298353910446167,0.2752719819545746,0.005394457373768091,0.030055547133088112,0.01751847192645073,0.08181403577327728,0.0005461777909658849,0.5625,1.0,10.409526824951172,0.6607580184936523,0.49397356840904416,1.0,,,,0.003068457590416074,0.002622983418405056,0.013106351718306541
920,hybrid,0.03814444690942764,0.010640952736139297,0.010640952736139297,0.00959098432213068,1.372025489807129,0.28234732151031494,0.007359139621257782,0.030227990821003914,0.020240195095539093,0.054347503930330276,0.0005674890708178282,0.4375,1.0,9.395383834838867,0.8175225853919983,0.4940067556575176,1.0,,,,0.0210955198854208,0.003420447465032339,0.021821506321430206
921,hybrid,0.026621561497449875,0.0031225476413965225,0.0031225476413965225,0.0041639371775090694,1.3568435907363892,0.2788280248641968,0.007436720188707113,0.03267904371023178,0.022178638726472855,0.08080009371042252,0.0004137218347750604,0.5,1.0,6.890870571136475,0.5144765377044678,0.494039761241423,1.0,,,,0.007216264493763447,0.0034680115059018135,0.019550153985619545
922,hybrid,0.029581882059574127,0.0051186345517635345,0.0051186345517635345,0.005497594363987446,1.365757942199707,0.2900530993938446,0.00562085397541523,0.025508437305688858,0.020677931606769562,0.053800709545612335,0.0005508590256795287,0.5,1.0,9.43887996673584,0.4860312342643738,0.49407258614314087,1.0,,,,0.018623879179358482,0.005465720780193806,0.024805361405014992
923,hybrid,0.03093673102557659,0.004283923655748367,0.004283923655748367,0.006157280877232552,1.5286568403244019,0.27486342191696167,0.007462523877620697,0.023999666795134544,0.010794192552566528,0.09277376532554626,0.0005424048868007958,0.5,1.0,8.176952362060547,0.7174572348594666,0.4941052313398716,1.0,,,,0.003234397852793336,0.003367022378370166,0.017342429608106613
924,hybrid,0.03194360435009003,0.006590898614376783,0.006590898614376783,0.006449126172810793,1.3922641277313232,0.27924248576164246,0.007378765381872654,0.03274431824684143,0.0178830586373806,0.06076011061668396,0.0006192302098497748,0.5,1.0,10.248034477233887,0.6430087685585022,0.4941376978036617,1.0,,,,0.0045538973063230515,0.0030288270208984613,0.018267862498760223
925,hybrid,0.030466808006167412,0.006114814430475235,0.006114814430475235,0.005335838068276644,1.358175277709961,0.2773740887641907,0.007360769435763359,0.034967273473739624,0.013271847739815712,0.08323869854211807,0.0008183326572179794,0.5625,1.0,12.319997787475586,0.41793033480644226,0.4941699865014285,1.0,123.6558837890625,0.25,0.5,0.0022163919638842344,0.003879288677126169,0.018846876919269562
926,hybrid,0.023179076611995697,0.002956207375973463,0.002956207375973463,0.0026736161671578884,1.1636624336242676,0.2752411961555481,0.00582272931933403,0.03069606050848961,0.01196107268333435,0.07464073598384857,0.0006177921895869076,0.6875,1.0,9.927663803100586,0.39434266090393066,0.4942020983949872,1.0,,,,0.006426510866731405,0.0031931749545037746,0.019512459635734558
927,hybrid,0.02699979394674301,0.005003981292247772,0.005003981292247772,0.0045433929190039635,1.2133411169052124,0.2773247957229614,0.006024274975061417,0.02647721767425537,0.015268629416823387,0.05790996924042702,0.0004570357268676162,0.6875,1.0,7.818675994873047,0.575983464717865,0.49423403444107505,1.0,,,,0.004843918606638908,0.002635164186358452,0.013405274599790573
928,hybrid,0.03081132285296917,0.006842917297035456,0.006842917297035456,0.007214843295514584,1.190422773361206,0.278204083442688,0.006408235058188438,0.027591664344072342,0.021184474229812622,0.07168582081794739,0.000597413454670459,0.625,1.0,10.551937103271484,0.5221124887466431,0.4942657955913774,1.0,,,,0.006927125621587038,0.003182452404871583,0.019205931574106216
929,hybrid,0.02977454662322998,0.006911588832736015,0.006911588832736015,0.006399526260793209,1.1529141664505005,0.2787863612174988,0.004750323481857777,0.025145215913653374,0.026718975976109505,0.06040707603096962,0.0004704086750280112,0.5625,1.0,9.259838104248047,0.7257389426231384,0.4942973827925531,1.0,,,,0.004453253000974655,0.0036256161984056234,0.018649136647582054
930,hybrid,0.027576474472880363,0.004509748890995979,0.004509748890995979,0.004408056382089853,1.3100136518478394,0.27964428067207336,0.005318267270922661,0.027804488316178322,0.0219692625105381,0.07123473286628723,0.0008095871889963746,0.6875,1.0,11.610889434814453,0.5446993708610535,0.494328796986259,1.0,,,,0.009394435212016106,0.003935898654162884,0.01660151034593582
931,hybrid,0.027476336807012558,0.003696644678711891,0.003696644678711891,0.004259439185261726,1.3919049501419067,0.2772086262702942,0.007224733009934425,0.02431071177124977,0.022944439202547073,0.07410737872123718,0.00044121587416157126,0.6875,1.0,8.911981582641602,0.562820553779602,0.4943600391091765,1.0,,,,0.01739944890141487,0.004876297432929277,0.02421717718243599
932,hybrid,0.034756340086460114,0.009581949561834335,0.009581949561834335,0.009392247535288334,1.1616926193237305,0.27584367990493774,0.00635274313390255,0.03213104233145714,0.01591474935412407,0.06291072070598602,0.00017406280676368624,0.75,1.0,5.646672248840332,0.7483488321304321,0.4943911100930347,1.0,,,,0.0033029750920832157,0.002541349735110998,0.012269014492630959
933,hybrid,0.03004695475101471,0.006162513513118029,0.006162513513118029,0.007581951096653938,1.1663777828216553,0.2746424078941345,0.008625861257314682,0.03352329879999161,0.01990949735045433,0.06016096472740173,0.0006345337606035173,0.625,1.0,9.989517211914062,0.5403469204902649,0.49442201086463644,1.0,,,,0.007594440598040819,0.002492319792509079,0.013588586822152138
934,hybrid,0.02661469392478466,0.006025601178407669,0.006025601178407669,0.003961590584367514,1.0994385480880737,0.2758241891860962,0.008254271000623703,0.02627020701766014,0.02761370688676834,0.06724530458450317,0.0007237450336106122,0.75,1.0,10.486413955688477,0.493608295917511,0.4944527423458823,1.0,,,,0.003244043793529272,0.002606503199785948,0.01263336930423975
935,hybrid,0.025769436731934547,0.0044369203969836235,0.0044369203969836235,0.004890987183898687,1.11209237575531,0.27523332834243774,0.0070111798122525215,0.028019439429044724,0.022277720272541046,0.06469322741031647,0.00044217926915735006,0.5625,1.0,8.253477096557617,0.45275020599365234,0.4944833054537965,1.0,,,,0.009196111001074314,0.0031261772383004427,0.018559815362095833
936,hybrid,0.02636100910604,0.0037601469084620476,0.0037601469084620476,0.004628485534340143,1.2728177309036255,0.27343517541885376,0.006026790477335453,0.02688668854534626,0.008388100191950798,0.06356894969940186,0.00018861950957216322,0.5625,1.0,5.726461410522461,0.5926652550697327,0.4945137011005495,1.0,,,,0.0037405770272016525,0.0029666819609701633,0.01736849918961525
937,hybrid,0.03036450780928135,0.004447593819350004,0.004447593819350004,0.004772638902068138,1.5684353113174438,0.27717888355255127,0.005933254957199097,0.02862326242029667,0.01720111258327961,0.07616297155618668,0.0008780260104686022,0.375,1.0,12.190810203552246,0.6838976740837097,0.4945439301934843,1.0,,,,0.005076434463262558,0.003095346037298441,0.018464649096131325
938,hybrid,0.026956284418702126,0.004458473064005375,0.004458473064005375,0.004494107328355312,1.2346878051757812,0.2821899950504303,0.006590787321329117,0.029405755922198296,0.018070008605718613,0.07673171162605286,0.0004294776590541005,0.625,1.0,8.098917961120605,0.5082752704620361,0.49457399363513965,1.0,,,,0.010153533890843391,0.0032824124209582806,0.020413219928741455
939,hybrid,0.032901301980018616,0.006783411838114262,0.006783411838114262,0.006055985111743212,1.474877953529358,0.2749841809272766,0.00590319000184536,0.02341768890619278,0.02371188998222351,0.0973677858710289,0.0005307492683641613,0.5,1.0,8.749066352844238,0.7007482647895813,0.4946038923232743,1.0,,,,0.015750564634799957,0.0037261974066495895,0.019737988710403442
940,hybrid,0.027294684201478958,0.004239556845277548,0.004239556845277548,0.005274420138448477,1.2353010177612305,0.276946485042572,0.0061040595173835754,0.023276573047041893,0.02290739119052887,0.08543282002210617,0.00041433912701904774,0.5625,1.0,7.628331184387207,0.5635700821876526,0.4946336271508911,1.0,,,,0.0028125729877501726,0.0025561461225152016,0.01515742763876915
941,hybrid,0.028079653158783913,0.005020092241466045,0.005020092241466045,0.005900327116250992,1.2111132144927979,0.27735182642936707,0.004699251614511013,0.026949442923069,0.023214060813188553,0.06313249468803406,0.0001802243641577661,0.625,1.0,5.719779014587402,0.5634425282478333,0.4946631990062623,1.0,,,,0.004991890862584114,0.0021098265424370766,0.010087387636303902
942,hybrid,0.03946933150291443,0.010676422156393528,0.010676422156393528,0.012656508944928646,1.2779268026351929,0.27317216992378235,0.005986588075757027,0.024236051365733147,0.01595587097108364,0.07370784878730774,0.00046402899897657335,0.5625,1.0,8.615453720092773,0.6955111026763916,0.49469260877295107,1.0,,,,0.0060775806196033955,0.002500663511455059,0.013498470187187195
943,hybrid,0.0240000132471323,0.0021350914612412453,0.0021350914612412453,0.002883602399379015,1.3315505981445312,0.27324485778808594,0.004921412095427513,0.0271354578435421,0.021096957847476006,0.058218006044626236,0.0004741497104987502,0.5625,1.0,8.22181224822998,0.4939994215965271,0.4947218573298373,1.0,,,,0.006376561708748341,0.00440032035112381,0.024862535297870636
944,hybrid,0.02846454083919525,0.004827385768294334,0.004827385768294334,0.005173651501536369,1.289663553237915,0.2800486981868744,0.008088629692792892,0.03657348453998566,0.009211829863488674,0.08685190230607986,0.0008915755897760391,0.6875,1.0,11.968537330627441,0.7122576832771301,0.4947509455511401,1.0,,,,0.004122414160519838,0.0026263680774718523,0.013652108609676361
945,hybrid,0.037747010588645935,0.008952338248491287,0.008952338248491287,0.008625077083706856,1.581371545791626,0.27646100521087646,0.006664537824690342,0.027662480250000954,0.018185699358582497,0.06203349679708481,0.0006160601624287665,0.5625,1.0,10.117497444152832,1.1978580951690674,0.49477987430644166,1.0,,,,0.0077407644130289555,0.0036669853143393993,0.02117261290550232
946,hybrid,0.03193844109773636,0.006491257809102535,0.006491257809102535,0.005209174007177353,1.4839986562728882,0.27669286727905273,0.005281411111354828,0.0241908710449934,0.022847412154078484,0.0825568288564682,0.0006682462408207357,0.5,1.0,9.774795532226562,0.6561602354049683,0.49480864446071104,1.0,,,,0.0073371706530451775,0.003271843772381544,0.021448936313390732
947,hybrid,0.025360602885484695,0.00325390393845737,0.00325390393845737,0.003511273767799139,1.31039559841156,0.27308130264282227,0.004969397559762001,0.03120809979736805,0.01776379533112049,0.056336335837841034,0.0005352291627787054,0.625,1.0,8.572025299072266,0.5654162764549255,0.4948372568743269,1.0,,,,0.004940235521644354,0.002884460845962167,0.015913140028715134
948,hybrid,0.02715713158249855,0.0062659913673996925,0.0062659913673996925,0.005646019242703915,0.9982064962387085,0.27333322167396545,0.006231571547687054,0.030227843672037125,0.028591088950634003,0.07891049981117249,0.000672371534164995,0.6875,1.0,10.907792091369629,0.49060407280921936,0.4948657124031015,1.0,,,,0.0051061902195215225,0.003766882698982954,0.016140013933181763
949,hybrid,0.03503619134426117,0.0074439034797251225,0.0074439034797251225,0.00815330445766449,1.4860397577285767,0.2739117443561554,0.005102982744574547,0.025528116151690483,0.017718631774187088,0.08203345537185669,0.0005097669782117009,0.4375,1.0,8.213455200195312,0.7635401487350464,0.4948940118983033,1.0,,,,0.0033384922426193953,0.0025675178039819,0.01527466531842947
950,hybrid,0.02629704214632511,0.0032171797938644886,0.0032171797938644886,0.004382044076919556,1.3332579135894775,0.27544546127319336,0.006646713241934776,0.027799490839242935,0.010990160517394543,0.06249038875102997,0.0005436822539195418,0.5625,1.0,8.863031387329102,0.42776092886924744,0.4949221562066797,1.0,132.13809204101562,0.25,0.5,0.008610674180090427,0.0035799439065158367,0.021709958091378212
951,hybrid,0.022434202954173088,0.0031591481529176235,0.0031591481529176235,0.002694868016988039,1.0639679431915283,0.27421876788139343,0.007934623397886753,0.029575342312455177,0.023012634366750717,0.07081732153892517,0.0004297629348002374,0.6875,1.0,8.432960510253906,0.5102802515029907,0.4949501461704806,1.0,,,,0.0016531625296920538,0.002707250416278839,0.013562232255935669
952,hybrid,0.02893439307808876,0.007835045456886292,0.007835045456886292,0.005822417326271534,0.9955211877822876,0.280798077583313,0.006175660528242588,0.031619105488061905,0.013007675297558308,0.08146677911281586,0.00046762070269323885,0.8125,1.0,9.208868980407715,0.5183713436126709,0.49497798262748127,1.0,,,,0.003923092968761921,0.0027262079529464245,0.010591208934783936
953,hybrid,0.027389895170927048,0.0052236104384064674,0.0052236104384064674,0.005822854116559029,1.1196956634521484,0.2796366810798645,0.00573273841291666,0.028167709708213806,0.023270566016435623,0.06375566124916077,0.0005203162436373532,0.6875,1.0,9.532832145690918,0.5037832260131836,0.4950056664110044,1.0,,,,0.0031850095838308334,0.002955816686153412,0.017393933609128
954,hybrid,0.04241182655096054,0.011871101334691048,0.011871101334691048,0.01380542479455471,1.3557707071304321,0.2771499752998352,0.008652057498693466,0.02480820193886757,0.034223318099975586,0.06177182123064995,0.00030235538724809885,0.4375,1.0,7.064821243286133,0.6404010653495789,0.49503319834994297,1.0,,,,0.005722628906369209,0.002459231298416853,0.01340651698410511
955,hybrid,0.033558815717697144,0.008097627200186253,0.008097627200186253,0.008816519752144814,1.2299970388412476,0.27492961287498474,0.005818297620862722,0.02399522438645363,0.027354959398508072,0.06770889461040497,0.00032132037449628115,0.625,1.0,7.859431266784668,0.6037698984146118,0.49506057926878333,1.0,,,,0.0026363907381892204,0.003313221037387848,0.02080889604985714
956,hybrid,0.02292226441204548,0.0031918464228510857,0.0031918464228510857,0.0029128333553671837,1.0849850177764893,0.2764088809490204,0.006105570122599602,0.035373516380786896,0.02118586003780365,0.07628276944160461,0.00029929212178103626,0.5625,1.0,7.209959030151367,0.4980778694152832,0.4950878099876267,1.0,,,,0.005372239276766777,0.002157183364033699,0.01154346764087677
957,hybrid,0.02737700380384922,0.004004309885203838,0.004004309885203838,0.003732625162228942,1.4191269874572754,0.2752451002597809,0.0066970717161893845,0.02715754136443138,0.01354784332215786,0.053955309092998505,0.00033957292907871306,0.4375,1.0,6.843225955963135,0.5739393830299377,0.4951148913222122,1.0,,,,0.0034600351937115192,0.002498104004189372,0.014764334075152874
958,hybrid,0.02705770917236805,0.00535950530320406,0.00535950530320406,0.005237993318587542,1.1223005056381226,0.2795993685722351,0.007505565881729126,0.025261512026190758,0.016753925010561943,0.05944754555821419,0.0005339130875654519,0.6875,1.0,9.402432441711426,0.5833300352096558,0.49514182408393836,1.0,,,,0.005117662250995636,0.0031711068004369736,0.02139558084309101
959,hybrid,0.025784697383642197,0.0032812810968607664,0.0032812810968607664,0.0033812846522778273,1.3493249416351318,0.2744561731815338,0.008717039600014687,0.027476465329527855,0.010011225007474422,0.06232316046953201,0.0006756773800589144,0.5,1.0,10.120073318481445,0.49064522981643677,0.49516860907988647,1.0,,,,0.010156260803341866,0.0032497751526534557,0.020538531243801117
960,hybrid,0.03648492693901062,0.009785662405192852,0.009785662405192852,0.01131188403815031,1.159731388092041,0.2769007682800293,0.00718868151307106,0.030472109094262123,0.020487571135163307,0.06813734769821167,0.0007417734013870358,0.75,1.0,11.288106918334961,1.0675396919250488,0.49519524711284046,1.0,,,,0.003914718050509691,0.0030516604892909527,0.020177530124783516
